input_time,申请状态,历史最高逾期天数.x,原始分,历史最高逾期天数.y,y,Ratio,7天内申请人在多个平台申请借款,1个月内申请人在多个平台申请借款,3个月内申请人在多个平台申请借款,7天内借款人手机申请借款平台数,1个月内借款人手机申请借款平台数,3个月内借款人手机申请借款平台数,7天内借款人身份证申请借款平台数,1个月内借款人身份证申请借款平台数,3个月内借款人身份证申请借款平台数,7天内关联P2P网贷平台数,1个月内关联P2P网贷平台数,3个月内关联P2P网贷平台数,7天内申请人关联融资租赁平台数,1个月内申请人关联融资租赁平台数,3个月手机号关联身份证数,1个月内申请人关联一般消费分期平台数,3个月内申请人关联一般消费分期平台数,风险名单占比,一度关联节点个数,二度关联节点个数,一度风险名单个数,二度风险名单个数,一度风险名单占比,二度风险名单占比,X3个月内申请人手机号作为第二联系人手机号出现的次数,X3个月内申请人手机号作为前三联系人手机号出现的次数,是否命中法院执行模糊名单,是否命中法院结案模糊名单,是否命中手机风险关注名单,是否命中身份证风险关注名单,命中中风险关注名单笔数,客户异常借款笔数,信用异常笔数,执行标的,申请人执行标的是否超过100000,3个月内申请人关联融资租赁平台数,3个月身份证关联手机号数,三个月银行相关平台数
2019/4/27,客户已提车,0,10,0,0,0.5,0,0,2,0,0,1,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2019/4/27,客户已提车,0,9,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2019/4/27,客户已提车,0,10,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,0,4,0,0,0,0,0,3,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,1,7,1,0,0,0,2,3,0,2,3,0,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2019/4/27,客户已提车,0,8,0,0,0,0,3,4,0,3,4,0,3,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2019/4/27,客户已提车,0,10,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,0,10,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,0,14,0,0,0,2,2,3,2,2,3,2,2,3,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3
2019/4/27,客户已提车,0,16,0,0,0,2,2,4,2,2,4,2,2,3,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2019/4/27,客户已提车,0,10,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,1,10,1,0,0,2,2,2,2,2,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,0,7,0,0,0,0,2,3,0,2,3,0,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6
2019/4/27,客户已提车,1,34,1,0,0,3,3,4,3,3,4,3,3,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,2,0,0,0,0,0,0
2019/4/27,客户已提车,1,8,1,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
2019/4/27,客户已提车,1,2,1,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2019/4/27,客户已提车,9,3,9,0,0,0,2,2,0,2,2,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,4,36,0,2,0,0.06,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2019/4/27,客户已提车,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2019/4/27,客户已提车,0,14,0,0,0,2,2,4,2,2,4,2,2,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2019/5/14,客户已提车,0,35,0,0,0,3,5,6,3,5,6,3,4,5,1,1,2,1,1,1,2,2,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0
2019/4/28,客户已提车,0,16,0,0,0,2,2,5,2,2,4,2,2,5,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2019/4/27,客户已提车,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2019/4/27,合同已生效,0,4,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,20,3,20,1,0,0,2,2,0,2,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,2,3,2,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,0,14,0,0,0,0,2,5,0,2,5,0,2,5,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,6
2019/4/27,客户已提车,0,26,0,0,0,2,6,7,2,6,7,2,6,7,1,2,2,1,2,2,1,2,0.01,25,42,1,1,0.04,0.02,0,0,0,0,1,0,0,1,0,0,0,0,0,3
2019/4/27,客户已提车,0,27,0,0,0,2,4,4,2,3,3,2,4,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,2
2019/4/27,合同已生效,2,17,2,0,0,3,3,4,3,3,4,3,3,4,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,1,68,1,0,0,0,10,25,0,7,20,0,10,25,0,2,9,0,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,14
2019/4/27,客户已提车,0,5,0,0,0,0,2,3,0,2,3,0,2,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2019/4/27,客户已提车,0,10,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,0,8,0,0,0,0,3,4,0,3,4,0,3,4,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,1,37,1,0,0,4,4,7,3,3,3,4,4,7,1,1,2,1,1,1,1,2,0.02,5,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,3
2019/5/2,合同已生效,1,9,1,0,0,0,4,4,0,4,4,0,4,4,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,1,2,1,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,0,10,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,0,24,0,0,0,2,4,5,2,2,2,2,4,5,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2019/4/27,客户已提车,0,21,0,0,0,0,3,8,0,3,8,0,3,7,0,1,3,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2019/5/3,客户已提车,0,4,0,0,0,0,0,3,0,0,3,0,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,0,11,0,0,0,0,0,4,0,0,4,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2019/4/27,客户已提车,0,10,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,0,10,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,1,7,1,0,0,0,2,4,0,2,4,0,2,4,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,2,4,2,0,0,0,0,3,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2019/4/27,客户已提车,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2019/4/27,客户已提车,1,3,1,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/5/2,客户已提车,0,55,0,0,0,2,6,15,2,6,15,2,6,15,0,2,3,1,1,2,2,4,0,0,0,0,0,0,0,0,6,0,0,1,0,1,1,0,0,0,0,0,6
2019/4/27,客户已提车,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,69555,0,0,0,0
2019/4/27,客户已提车,1,7,1,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2019/4/27,客户已提车,0,18,0,0,0,2,2,3,2,2,2,2,2,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2019/4/27,客户已提车,0,10,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/28,客户已提车,1,20,1,0,0,0,2,8,0,2,8,0,2,8,0,1,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2019/4/27,客户已提车,15,10,21,1,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0
2019/4/27,客户已提车,23,10,23,1,0,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,13,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2019/4/27,客户已提车,0,2,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,0,27,0,0,0,3,5,5,2,3,3,3,5,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2019/4/27,首保和GPS资料上传,10,36,11,0,0,0,2,13,0,1,1,0,2,13,0,0,5,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,4
2019/4/27,客户已提车,0,27,0,0,0,2,4,7,2,4,6,2,4,7,0,1,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2019/4/27,客户已提车,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/28,客户已提车,1,15,1,0,0,0,3,5,0,3,5,0,3,5,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0
2019/4/27,客户已提车,0,10,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,0,13,0,0,0,2,3,3,2,3,3,2,3,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2019/4/27,客户已提车,8,22,8,0,0,2,3,4,2,3,4,2,3,4,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0
2019/4/27,客户已提车,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2019/4/27,客户已提车,0,10,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,0,19,0,0,0,2,3,3,2,3,3,2,2,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2019/4/27,客户已提车,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,1,2,1,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,0,27,0,0,0,0,3,8,0,2,3,0,3,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,6
2019/4/27,客户已提车,0,15,0,0,0,0,2,4,0,1,1,0,2,4,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2
2019/4/27,客户已提车,0,2,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2019/5/3,客户已提车,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,0,76,0,0,0.03,3,11,38,3,11,37,2,10,37,1,4,22,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,9
2019/4/27,客户已提车,1,16,1,0,0,2,2,4,2,2,4,2,2,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3
2019/4/27,客户已提车,1,15,1,0,0,3,3,3,3,3,3,3,3,3,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2019/4/27,客户已提车,0,10,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,0,39,0,0,0,4,9,10,4,9,10,4,9,10,0,2,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6
2019/4/27,客户已提车,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,2,22,2,0,0,3,3,4,3,3,4,3,3,4,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2019/4/27,客户已提车,0,3,0,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,0,10,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,1,53,1,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,3,10,3,0,0,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,0,2,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,0,15,0,0,0,0,2,4,0,1,2,0,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0
2019/4/27,客户已提车,0,20,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,1,0,2,0.07,6,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2019/4/27,客户已提车,1,24,1,0,0,4,4,5,3,3,4,4,4,5,0,0,0,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3
2019/4/27,客户已提车,1,4,1,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3
2019/4/27,客户已提车,0,41,0,0,0.09,2,2,11,2,2,2,2,2,11,0,0,3,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0
2019/4/27,客户已提车,0,20,0,0,0,2,2,4,2,2,3,2,2,4,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2019/4/27,客户已提车,17,3,17,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,0,16,0,0,0,2,2,4,2,2,3,2,2,4,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
2019/4/27,合同已生效,1,10,1,0,0,2,2,2,2,2,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,0,14,0,0,0,2,2,3,2,2,3,2,2,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2019/4/27,客户已提车,1,24,1,0,0,2,3,6,2,3,6,2,3,6,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3
2019/4/27,客户已提车,0,3,0,0,0,0,2,2,0,2,2,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,0,5,0,0,0,0,2,3,0,2,3,0,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2019/4/27,客户已提车,0,13,0,0,0,2,3,3,2,3,3,2,3,3,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,1,42,1,0,0,3,3,8,3,3,8,3,3,8,0,0,1,1,1,1,1,2,0.01,9,10,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,2,9
2019/4/27,客户已提车,0,28,0,0,0,3,4,8,3,4,8,3,4,8,1,1,2,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2019/4/27,客户已提车,0,30,0,0,0,3,3,8,3,3,8,3,3,7,1,1,4,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0
2019/4/27,客户已提车,0,74,0,0,0,5,9,20,5,9,19,5,9,18,0,3,9,2,2,2,3,4,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,6
2019/4/27,客户已提车,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2019/4/27,客户已提车,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,1,3,1,0,0,0,2,2,0,2,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,3,3,3,0,0,0,2,2,0,2,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,1,15,1,0,0,0,2,7,0,1,6,0,2,7,0,0,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3
2019/4/27,客户已提车,0,2,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,0,31,0,0,0,4,4,4,3,3,3,4,4,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0
2019/4/27,首保和GPS资料上传,0,10,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,0,10,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,0,3,0,0,0,0,2,2,0,1,1,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,2,17,2,0,0,2,2,2,1,1,1,2,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0
2019/4/27,客户已提车,40,2,46,1,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,3,26,3,0,0.17,2,3,6,2,3,6,2,3,5,0,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2019/4/27,客户已提车,0,2,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,6,37,6,0,0,3,6,7,3,6,7,2,2,2,1,2,2,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,2,0,0
2019/4/27,客户已提车,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2019/4/27,客户已提车,0,6,0,0,0,0,3,3,0,3,3,0,3,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2019/4/27,客户已提车,1,2,1,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,0,23,0,0,0,2,2,3,1,1,1,2,2,3,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0
2019/4/27,店面确认并生成合同,0,23,0,0,0,2,3,4,2,2,3,2,3,4,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0
2019/4/27,客户已提车,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019/4/27,客户已提车,2,20,2,0,0,2,3,4,2,3,4,2,2,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2019/4/27,客户已提车,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2019/4/27,客户已提车,0,10,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2
2019/4/27,客户已提车,0,31,0,0,0,4,5,5,3,3,3,4,5,5,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,3
2019/4/27,客户已提车,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2019/4/28,客户已提车,0,55,0,0,0,7,9,9,7,9,9,6,8,8,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3
